DateTime,numObj,rangeIdx,range,dopplerIdx,doppler,peakVal,x,y,z,rp,noiserp,zi,rangeDoppler,rangeArray,dopplerArray,interFrameProcessingTime,transmitOutputTime,interFrameProcessingMargin,interChirpProcessingMargin,activeFrameCPULoad,interFrameCPULoad
2024-08-05 01:22:36.188478,9,"[10.0, 20.0, 20.0, 27.0, 131.0, 144.0, 146.0, 169.0, 199.0]","[0.4362869, 0.87257385, 0.8725738, 1.1779746, 5.7153587, 6.2825313, 6.3697886, 7.3732486, 8.682109]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[0.109071724, 0.38175103, -0.16360758, 0.07362341, 0.3572099, 1.963291, 2.5877266, -5.2995224, -4.6123705]","[0.41885117, 0.7843585, 0.35279775, 1.1315107, 5.676921, 5.9664197, 5.796181, 4.920287, 7.3269377]","[-0.054893713, 0.020808045, 0.78112185, -0.3191975, -0.55704236, 0.1323739, -0.5311886, -1.4389696, -0.6488718]",,,,,,,,,,,,
2024-08-05 01:22:36.972921,9,"[10.0, 19.0, 19.0, 27.0, 131.0, 144.0, 146.0, 169.0, 199.0]","[0.4362869, 0.82894516, 0.8289451, 1.1779746, 5.7153583, 6.2825313, 6.3697886, 7.3732486, 8.682109]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[0.09543776, 0.12952267, -0.1554272, 0.07362341, 0.5358148, 1.7669619, 2.5877266, -5.2995224, -4.6123705]","[0.42245135, 0.7914135, 0.27750498, 1.136103, 5.6606545, 6.0272884, 5.7923265, 4.9124975, 7.3462334]","[-0.05265683, 0.2098537, 0.7654955, -0.30244604, -0.5789766, 0.14085181, -0.5716905, -1.4653419, -0.37135786]",,,,,,,,,,,,
