DateTime,numObj,rangeIdx,range,dopplerIdx,doppler,peakVal,x,y,z,rp,noiserp,zi,rangeDoppler,rangeArray,dopplerArray,interFrameProcessingTime,transmitOutputTime,interFrameProcessingMargin,interChirpProcessingMargin,activeFrameCPULoad,interFrameCPULoad
2024-08-19 00:26:51.675686,6,"[14.0, 50.0, 50.0, 93.0, 132.0, 166.0]","[0.61080164, 2.1814344, 2.1814344, 4.057468, 5.758987, 7.2423625]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.2672257, -1.567906, -0.81803787, 2.6627133, 1.6197151, 2.7158859]","[0.5488479, 1.1364805, 1.6795102, 3.0101528, 5.525265, 6.6829996]","[-0.020857781, 1.00436, -1.1263726, 0.55855405, 0.1178966, 0.6428773]",,,,,,,,,,,,
2024-08-19 00:26:51.863737,6,"[14.0, 50.0, 50.0, 93.0, 132.0, 166.0]","[0.61080164, 2.1814344, 2.1814344, 4.057468, 5.7589865, 7.242362]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.2672257, -1.567906, -0.81803787, 2.6627133, 1.6197151, 2.7158859]","[0.5487435, 1.1354884, 1.6835856, 3.010315, 5.524946, 6.677157]","[-0.023445198, 1.0054815, -1.1202719, 0.5576805, 0.13198811, 0.7009626]",,,,,,,,,,,,
2024-08-19 00:26:52.045823,6,"[14.0, 50.0, 50.0, 93.0, 132.0, 166.0]","[0.61080164, 2.1814344, 2.1814344, 4.057468, 5.758987, 7.2423625]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.2672257, -1.567906, -0.81803787, 2.6627133, 1.6197151, 2.7158859]","[0.54865843, 1.1352779, 1.6831152, 3.0104947, 5.5235395, 6.674689]","[-0.025356336, 1.0057192, -1.1209786, 0.5567093, 0.18156518, 0.724089]",,,,,,,,,,,,
2024-08-19 00:26:52.226845,6,"[14.0, 50.0, 50.0, 93.0, 132.0, 166.0]","[0.61080164, 2.1814344, 2.1814344, 4.057468, 5.758987, 7.2423625]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.2672257, -1.567906, -0.81803787, 2.6627133, 1.6197151, 2.7158859]","[0.5485944, 1.1345055, 1.6867491, 3.011487, 5.5250087, 6.6791086]","[-0.026706776, 1.0065904, -1.1155033, 0.55131614, 0.12936683, 0.68211615]",,,,,,,,,,,,
2024-08-19 00:26:52.414459,5,"[14.0, 50.0, 50.0, 93.0, 166.0]","[0.61080164, 2.1814344, 2.1814344, 4.057468, 7.2423625]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.2672257, -1.567906, -0.81803787, 2.6627133, 2.7158859]","[0.548542, 1.1328006, 1.6880574, 3.011418, 6.681999]","[-0.027761903, 1.0085087, -1.1135223, 0.5516924, 0.6531937]",,,,,,,,,,,,
2024-08-19 00:26:52.595819,7,"[14.0, 26.0, 50.0, 50.0, 93.0, 132.0, 166.0]","[0.61080164, 1.1343458, 2.1814344, 2.1814344, 4.057468, 5.758987, 7.2423625]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.2672257, -0.8862077, -1.567906, -0.81803787, 2.6627133, 1.6197151, 2.7158859]","[0.54850465, 0.70294195, 1.1299431, 1.6875833, 3.0116475, 5.5248466, 6.685045]","[-0.028490098, -0.085141174, 1.0117091, -1.1142406, 0.5504387, 0.1361087, 0.6212515]",,,,,,,,,,,,
2024-08-19 00:26:52.782734,6,"[14.0, 50.0, 50.0, 93.0, 132.0, 166.0]","[0.61080164, 2.1814344, 2.1814344, 4.057468, 5.758987, 7.2423625]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.2672257, -1.567906, -0.81803787, 2.6627133, 1.6197151, 2.7158859]","[0.5485508, 1.129914, 1.6858003, 3.0120285, 5.524267, 6.6821046]","[-0.027588146, 1.0117416, -1.1169366, 0.54835016, 0.15787426, 0.65211517]",,,,,,,,,,,,
2024-08-19 00:26:52.966085,6,"[14.0, 50.0, 50.0, 93.0, 132.0, 166.0]","[0.61080164, 2.1814344, 2.1814344, 4.057468, 5.7589865, 7.2423625]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.2672257, -1.567906, -0.81803787, 2.6627133, 1.6197151, 2.7158859]","[0.54862094, 1.1313349, 1.6855092, 3.0116553, 5.524654, 6.6796727]","[-0.026156, 1.0101525, -1.1173757, 0.5503952, 0.14370278, 0.67657137]",,,,,,,,,,,,
2024-08-19 00:26:53.177505,5,"[14.0, 50.0, 50.0, 93.0, 166.0]","[0.61080164, 2.1814344, 2.1814344, 4.057468, 7.242362]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.2672257, -1.567906, -0.81803787, 2.6627133, 2.7158859]","[0.54873246, 1.1288304, 1.6852965, 3.0120187, 6.6859064]","[-0.023702003, 1.0129505, -1.1176965, 0.54840434, 0.6119038]",,,,,,,,,,,,
2024-08-19 00:26:53.364141,6,"[14.0, 50.0, 50.0, 93.0, 132.0, 166.0]","[0.61080164, 2.1814344, 2.1814344, 4.057468, 5.7589865, 7.2423625]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.2672257, -1.567906, -0.81803787, 2.6627133, 1.6197151, 2.7158859]","[0.5488578, 1.1319131, 1.6825421, 3.0116887, 5.524161, 6.687653]","[-0.020595249, 1.0095047, -1.1218387, 0.55021334, 0.1615479, 0.59251255]",,,,,,,,,,,,
2024-08-19 00:26:53.545073,6,"[14.0, 50.0, 50.0, 93.0, 132.0, 166.0]","[0.61080164, 2.1814344, 2.1814344, 4.057468, 5.7589865, 7.2423625]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.2672257, -1.567906, -0.81803787, 2.6627133, 1.6197151, 2.7158859]","[0.54895806, 1.1341249, 1.6788664, 3.0124483, 5.5245275, 6.6856737]","[-0.017723609, 1.0070192, -1.1273321, 0.5460391, 0.14848092, 0.61444587]",,,,,,,,,,,,
2024-08-19 00:26:53.726732,6,"[14.0, 50.0, 50.0, 93.0, 132.0, 166.0]","[0.61080164, 2.1814344, 2.1814344, 4.057468, 5.758987, 7.2423625]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.2672257, -1.567906, -0.81803787, 2.6627133, 1.6197151, 2.7158859]","[0.5490074, 1.1295855, 1.6869525, 3.011886, 5.5240664, 6.684217]","[-0.016121823, 1.0121083, -1.1151956, 0.54913276, 0.16475962, 0.63009274]",,,,,,,,,,,,
2024-08-19 00:26:53.907702,5,"[14.0, 50.0, 50.0, 93.0, 166.0]","[0.61080164, 2.1814344, 2.1814344, 4.057468, 7.2423625]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.2672257, -1.567906, -0.81803787, 2.6627133, 2.7158859]","[0.5490108, 1.1243387, 1.6872768, 3.0112772, 6.6867537]","[-0.016005227, 1.0179338, -1.1147047, 0.5524596, 0.6025749]",,,,,,,,,,,,
2024-08-19 00:26:54.099965,5,"[14.0, 50.0, 50.0, 93.0, 166.0]","[0.61080164, 2.1814344, 2.1814344, 4.057468, 7.2423625]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.2672257, -1.567906, -0.81803787, 2.6627133, 2.7158859]","[0.5490028, 1.1276454, 1.6871426, 3.0114362, 6.6888533]","[-0.016278118, 1.0142696, -1.1149079, 0.5515938, 0.5788076]",,,,,,,,,,,,
2024-08-19 00:26:54.281849,6,"[14.0, 50.0, 50.0, 93.0, 132.0, 166.0]","[0.61080164, 2.1814344, 2.1814344, 4.057468, 5.758987, 7.242362]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.2672257, -1.567906, -0.81803787, 2.6627133, 1.6197151, 2.7158859]","[0.5490011, 1.1259661, 1.6863582, 3.0125153, 5.5244803, 6.6857686]","[-0.016336877, 1.0161335, -1.116094, 0.54566956, 0.15023503, 0.61340886]",,,,,,,,,,,,
2024-08-19 00:26:54.461210,6,"[14.0, 50.0, 50.0, 93.0, 132.0, 166.0]","[0.61080164, 2.1814344, 2.1814344, 4.0574675, 5.758987, 7.2423625]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.2672257, -1.567906, -0.81803787, 2.6627133, 1.6197151, 2.7158859]","[0.54902047, 1.1275829, 1.6857508, 3.0118165, 5.5243254, 6.6849165]","[-0.015671132, 1.014339, -1.1170112, 0.54951197, 0.15583664, 0.6226314]",,,,,,,,,,,,
2024-08-19 00:26:54.644125,5,"[14.0, 50.0, 50.0, 93.0, 166.0]","[0.61080164, 2.1814344, 2.1814344, 4.057468, 7.2423625]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.2672257, -1.567906, -0.81803787, 2.6627133, 2.7158859]","[0.5490342, 1.1300892, 1.6845343, 3.0117185, 6.6850815]","[-0.015183626, 1.011546, -1.118845, 0.55004984, 0.62085474]",,,,,,,,,,,,
2024-08-19 00:26:54.826497,5,"[14.0, 50.0, 50.0, 93.0, 166.0]","[0.61080164, 2.1814344, 2.1814344, 4.057468, 7.2423625]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.2672257, -1.567906, -0.81803787, 2.6627133, 2.7158859]","[0.5490278, 1.1285495, 1.6825373, 3.0110261, 6.6905093]","[-0.015412078, 1.0132635, -1.1218458, 0.55382746, 0.55933666]",,,,,,,,,,,,
2024-08-19 00:26:55.008623,6,"[14.0, 50.0, 50.0, 93.0, 132.0, 166.0]","[0.61080164, 2.1814344, 2.1814344, 4.057468, 5.758987, 7.2423625]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.2672257, -1.567906, -0.81803787, 2.6627133, 1.6197151, 2.7158859]","[0.5489962, 1.1310304, 1.6785179, 3.0114493, 5.5252304, 6.689224]","[-0.016499639, 1.0104934, -1.1278508, 0.55152124, 0.11950815, 0.5745113]",,,,,,,,,,,,
2024-08-19 00:26:55.193431,6,"[14.0, 50.0, 50.0, 93.0, 132.0, 166.0]","[0.61080164, 2.1814344, 2.1814344, 4.057468, 5.7589865, 7.2423625]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.2672257, -1.567906, -0.81803787, 2.6627133, 1.6197151, 2.7158859]","[0.5489829, 1.1342937, 1.6833515, 3.0121012, 5.5248575, 6.6875515]","[-0.016935866, 1.006829, -1.1206236, 0.5479506, 0.13565901, 0.5936565]",,,,,,,,,,,,
2024-08-19 00:26:55.377957,5,"[14.0, 50.0, 50.0, 93.0, 166.0]","[0.61080164, 2.1814344, 2.1814344, 4.057468, 7.2423625]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.2672257, -1.567906, -0.81803787, 2.6627133, 2.7158859]","[0.54896474, 1.1378715, 1.6794918, 3.0120206, 6.6875525]","[-0.017514473, 1.0027838, -1.1264002, 0.5483927, 0.5936468]",,,,,,,,,,,,
2024-08-19 00:26:55.590236,5,"[14.0, 50.0, 50.0, 93.0, 166.0]","[0.61080164, 2.1814344, 2.1814344, 4.057468, 7.242362]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.2672257, -1.567906, -0.81803787, 2.6627133, 2.7158859]","[0.5489418, 1.1368012, 1.6798265, 3.01273, 6.69197]","[-0.018220657, 1.0039968, -1.1259009, 0.5444826, 0.54158294]",,,,,,,,,,,,
2024-08-19 00:26:55.772753,6,"[14.0, 50.0, 50.0, 93.0, 132.0, 166.0]","[0.61080164, 2.1814344, 2.1814344, 4.057468, 5.758987, 7.2423625]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.2672257, -1.567906, -0.81803787, 2.6627133, 1.6197151, 2.7158859]","[0.5488711, 1.1381762, 1.6828814, 3.0141158, 5.525447, 6.6976104]","[-0.020238655, 1.002438, -1.1213297, 0.5367581, 0.10903894, 0.46667862]",,,,,,,,,,,,
2024-08-19 00:26:55.955744,6,"[14.0, 50.0, 50.0, 93.0, 132.0, 166.0]","[0.61080164, 2.1814344, 2.1814344, 4.057468, 5.758987, 7.2423625]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.2672257, -1.567906, -0.81803787, 2.6627133, 1.6197151, 2.7158859]","[0.5487617, 1.1392422, 1.6757305, 3.0158758, 5.523105, 6.698558]","[-0.023013588, 1.0012263, -1.1319883, 0.52677864, 0.19433184, 0.45287818]",,,,,,,,,,,,
2024-08-19 00:26:56.138400,5,"[14.0, 50.0, 50.0, 93.0, 166.0]","[0.61080164, 2.1814344, 2.1814344, 4.057468, 7.2423625]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.2672257, -1.567906, -0.81803787, 2.6627133, 2.7158859]","[0.5487553, 1.1371144, 1.678335, 3.0157156, 6.696014]","[-0.023167165, 1.0036422, -1.128123, 0.5276957, 0.48905504]",,,,,,,,,,,,
2024-08-19 00:26:56.323323,5,"[14.0, 50.0, 50.0, 93.0, 166.0]","[0.61080164, 2.1814344, 2.1814344, 4.057468, 7.2423625]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.2672257, -1.567906, -0.81803787, 2.6627133, 2.7158859]","[0.54888463, 1.139786, 1.6820544, 3.014763, 6.690018]","[-0.019867666, 1.0006071, -1.1225697, 0.53311014, 0.5651852]",,,,,,,,,,,,
2024-08-19 00:26:56.505488,6,"[14.0, 50.0, 50.0, 93.0, 132.0, 166.0]","[0.61080164, 2.1814344, 2.1814344, 4.057468, 5.7589865, 7.2423625]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.2672257, -1.567906, -0.81803787, 2.6627133, 1.6197151, 2.7158859]","[0.54895633, 1.1440334, 1.6752832, 3.011309, 5.5247126, 6.685814]","[-0.017776232, 0.9957482, -1.13265, 0.55228835, 0.14142856, 0.6129162]",,,,,,,,,,,,
2024-08-19 00:26:56.687480,6,"[14.0, 50.0, 50.0, 93.0, 132.0, 166.0]","[0.61080164, 2.1814344, 2.1814344, 4.0574675, 5.758987, 7.242362]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.2672257, -1.567906, -0.81803787, 2.6627133, 1.6197151, 2.7158859]","[0.548935, 1.1405985, 1.6756209, 3.0110874, 5.521941, 6.6766944]","[-0.018423596, 0.9996809, -1.1321503, 0.5534937, 0.22499079, 0.7053553]",,,,,,,,,,,,
2024-08-19 00:26:56.868831,6,"[14.0, 50.0, 50.0, 93.0, 132.0, 166.0]","[0.61080164, 2.1814344, 2.1814344, 4.057468, 5.7589874, 7.2423625]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.2672257, -1.567906, -0.81803787, 2.6627133, 1.6197151, 2.7158859]","[0.54873914, 1.1349607, 1.6700596, 3.0144103, 5.522051, 6.6804175]","[-0.023545885, 1.006077, -1.1403381, 0.53510195, 0.22228436, 0.6691747]",,,,,,,,,,,,
2024-08-19 00:26:57.051969,6,"[14.0, 26.0, 50.0, 50.0, 93.0, 166.0]","[0.61080164, 1.1343459, 2.1814344, 2.1814344, 4.057468, 7.2423625]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.2672257, -0.8862077, -1.567906, -0.81803787, 2.6627133, 2.7158859]","[0.5487153, 0.7045401, 1.1367148, 1.6706766, 3.01327, 6.684972]","[-0.024095519, -0.07070892, 1.0040947, -1.139434, 0.5414866, 0.62203485]",,,,,,,,,,,,
2024-08-19 00:26:57.233149,5,"[14.0, 50.0, 50.0, 93.0, 166.0]","[0.61080164, 2.1814344, 2.1814344, 4.057468, 7.2423625]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.2672257, -1.567906, -0.81803787, 2.6627133, 2.7158859]","[0.5488412, 1.1325884, 1.6776881, 3.0082922, 6.6922545]","[-0.02103419, 1.008747, -1.1290848, 0.56848997, 0.538056]",,,,,,,,,,,,
2024-08-19 00:26:57.416981,6,"[14.0, 50.0, 50.0, 93.0, 132.0, 166.0]","[0.61080164, 2.1814344, 2.1814344, 4.0574675, 5.7589874, 7.242362]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.2672257, -1.567906, -0.81803787, 2.6627133, 1.6197151, 2.7158859]","[0.5489154, 1.1357787, 1.6804701, 3.0037744, 5.5195312, 6.6896667]","[-0.018998185, 1.0051535, -1.12494, 0.5918966, 0.27790454, 0.56932384]",,,,,,,,,,,,
