Date,Time,numObj,rangeIdx,range,dopplerIdx,doppler,peakVal,x,y,z,rp,noiserp,zi,rangeDoppler,rangeArray,dopplerArray,interFrameProcessingTime,transmitOutputTime,interFrameProcessingMargin,interChirpProcessingMargin,activeFrameCPULoad,interFrameCPULoad
02/08/2024,223622,11,"[13.0, 35.0, 39.0, 43.0, 82.0, 87.0, 108.0, 136.0, 160.0, 42.0, 49.0]","[0.56717294, 1.5270041, 1.701519, 1.8760337, 3.5775526, 3.795696, 4.7118983, 5.933502, 6.9805903, 1.832405, 2.1378057]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.25041288, -0.12520644]",,"[-0.17724155, -0.04771888, -0.10634493, -0.46900842, 0.33539554, 0.474462, -2.6504428, -4.0792823, 6.5443034, -0.9162025, -0.06680643]","[0.52893996, 1.5260917, 1.6701196, 1.801698, 3.550686, 3.754684, 3.8844326, 4.1894526, 2.2801178, 1.5260134, 1.7558962]","[0.10243586, -0.022549033, -0.3075029, -0.23112312, -0.28111002, -0.29076302, -0.29719093, -1.0071679, -0.83773327, -0.43538973, 1.2176118]",,,,,,,,,,,,
02/08/2024,223622,11,"[13.0, 35.0, 38.0, 38.0, 43.0, 49.0, 82.0, 87.0, 108.0, 136.0, 160.0]","[0.56717294, 1.5270042, 1.6578902, 1.6578902, 1.8760337, 2.1378057, 3.5775526, 3.795696, 4.7118983, 5.9335017, 6.9805903]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.1949657, -0.04771888, -0.1554272, -0.777136, -0.3517563, 0.0, 0.33539554, 0.5930775, -2.6504428, -4.0792823, 6.5443034]","[0.5193125, 1.5261614, 1.649538, 1.4338143, 1.8314487, 1.1467738, 3.550759, 3.7321599, 3.8835433, 4.165898, 2.286744]","[0.118271105, -0.017204287, -0.05887984, -0.29805395, -0.20387673, 1.804196, -0.28018352, -0.35573792, -0.30859685, -1.1005423, -0.81947255]",,,,,,,,,,,,
02/08/2024,223623,11,"[13.0, 35.0, 38.0, 38.0, 43.0, 49.0, 82.0, 87.0, 108.0, 136.0, 160.0]","[0.56717294, 1.5270042, 1.6578902, 1.6578902, 1.8760337, 2.1378057, 3.5775526, 3.795696, 4.7118983, 5.9335017, 6.9805903]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.1949657, -0.04771888, -0.1554272, -0.777136, -0.3517563, 0.0, 0.33539554, 0.5930775, -2.6504428, -4.0792823, 6.5443034]","[0.5193125, 1.5261614, 1.649538, 1.4338143, 1.8314487, 1.1467738, 3.550759, 3.7321599, 3.8835433, 4.165898, 2.286744]","[0.118271105, -0.017204287, -0.05887984, -0.29805395, -0.20387673, 1.804196, -0.28018352, -0.35573792, -0.30859685, -1.1005423, -0.81947255]",,,,,,,,,,,,
02/08/2024,223624,11,"[13.0, 35.0, 38.0, 38.0, 43.0, 49.0, 82.0, 87.0, 108.0, 136.0, 160.0]","[0.56717294, 1.5270042, 1.6578902, 1.6578902, 1.8760337, 2.1378057, 3.5775526, 3.795696, 4.7118983, 5.9335017, 6.9805903]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.1949657, -0.04771888, -0.1554272, -0.777136, -0.3517563, 0.0, 0.33539554, 0.5930775, -2.6504428, -4.0792823, 6.5443034]","[0.5193125, 1.5261614, 1.649538, 1.4338143, 1.8314487, 1.1467738, 3.550759, 3.7321599, 3.8835433, 4.165898, 2.286744]","[0.118271105, -0.017204287, -0.05887984, -0.29805395, -0.20387673, 1.804196, -0.28018352, -0.35573792, -0.30859685, -1.1005423, -0.81947255]",,,,,,,,,,,,
02/08/2024,223625,11,"[13.0, 35.0, 38.0, 38.0, 43.0, 49.0, 82.0, 87.0, 108.0, 136.0, 160.0]","[0.56717294, 1.5270042, 1.6578902, 1.6578902, 1.8760337, 2.1378057, 3.5775526, 3.795696, 4.7118983, 5.9335017, 6.9805903]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.1949657, -0.04771888, -0.1554272, -0.777136, -0.3517563, 0.0, 0.33539554, 0.5930775, -2.6504428, -4.0792823, 6.5443034]","[0.5193125, 1.5261614, 1.649538, 1.4338143, 1.8314487, 1.1467738, 3.550759, 3.7321599, 3.8835433, 4.165898, 2.286744]","[0.118271105, -0.017204287, -0.05887984, -0.29805395, -0.20387673, 1.804196, -0.28018352, -0.35573792, -0.30859685, -1.1005423, -0.81947255]",,,,,,,,,,,,
02/08/2024,223625,11,"[13.0, 35.0, 38.0, 38.0, 43.0, 49.0, 82.0, 87.0, 108.0, 136.0, 160.0]","[0.56717294, 1.5270042, 1.6578902, 1.6578902, 1.8760337, 2.1378057, 3.5775526, 3.795696, 4.7118983, 5.9335017, 6.9805903]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.1949657, -0.04771888, -0.1554272, -0.777136, -0.3517563, 0.0, 0.33539554, 0.5930775, -2.6504428, -4.0792823, 6.5443034]","[0.5193125, 1.5261614, 1.649538, 1.4338143, 1.8314487, 1.1467738, 3.550759, 3.7321599, 3.8835433, 4.165898, 2.286744]","[0.118271105, -0.017204287, -0.05887984, -0.29805395, -0.20387673, 1.804196, -0.28018352, -0.35573792, -0.30859685, -1.1005423, -0.81947255]",,,,,,,,,,,,
02/08/2024,223626,11,"[13.0, 35.0, 38.0, 38.0, 43.0, 49.0, 82.0, 87.0, 108.0, 136.0, 160.0]","[0.56717294, 1.5270042, 1.6578902, 1.6578902, 1.8760337, 2.1378057, 3.5775526, 3.795696, 4.7118983, 5.9335017, 6.9805903]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.1949657, -0.04771888, -0.1554272, -0.777136, -0.3517563, 0.0, 0.33539554, 0.5930775, -2.6504428, -4.0792823, 6.5443034]","[0.5193125, 1.5261614, 1.649538, 1.4338143, 1.8314487, 1.1467738, 3.550759, 3.7321599, 3.8835433, 4.165898, 2.286744]","[0.118271105, -0.017204287, -0.05887984, -0.29805395, -0.20387673, 1.804196, -0.28018352, -0.35573792, -0.30859685, -1.1005423, -0.81947255]",,,,,,,,,,,,
02/08/2024,223627,11,"[13.0, 35.0, 38.0, 38.0, 43.0, 49.0, 82.0, 87.0, 108.0, 136.0, 160.0]","[0.56717294, 1.5270042, 1.6578902, 1.6578902, 1.8760337, 2.1378057, 3.5775526, 3.795696, 4.7118983, 5.9335017, 6.9805903]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.1949657, -0.04771888, -0.1554272, -0.777136, -0.3517563, 0.0, 0.33539554, 0.5930775, -2.6504428, -4.0792823, 6.5443034]","[0.5193125, 1.5261614, 1.649538, 1.4338143, 1.8314487, 1.1467738, 3.550759, 3.7321599, 3.8835433, 4.165898, 2.286744]","[0.118271105, -0.017204287, -0.05887984, -0.29805395, -0.20387673, 1.804196, -0.28018352, -0.35573792, -0.30859685, -1.1005423, -0.81947255]",,,,,,,,,,,,
02/08/2024,223628,11,"[13.0, 35.0, 38.0, 38.0, 43.0, 49.0, 82.0, 87.0, 108.0, 136.0, 160.0]","[0.56717294, 1.5270042, 1.6578902, 1.6578902, 1.8760337, 2.1378057, 3.5775526, 3.795696, 4.7118983, 5.9335017, 6.9805903]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.1949657, -0.04771888, -0.1554272, -0.777136, -0.3517563, 0.0, 0.33539554, 0.5930775, -2.6504428, -4.0792823, 6.5443034]","[0.5193125, 1.5261614, 1.649538, 1.4338143, 1.8314487, 1.1467738, 3.550759, 3.7321599, 3.8835433, 4.165898, 2.286744]","[0.118271105, -0.017204287, -0.05887984, -0.29805395, -0.20387673, 1.804196, -0.28018352, -0.35573792, -0.30859685, -1.1005423, -0.81947255]",,,,,,,,,,,,
02/08/2024,223628,11,"[13.0, 35.0, 38.0, 38.0, 43.0, 49.0, 82.0, 87.0, 108.0, 136.0, 160.0]","[0.56717294, 1.5270042, 1.6578902, 1.6578902, 1.8760337, 2.1378057, 3.5775526, 3.795696, 4.7118983, 5.9335017, 6.9805903]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.1949657, -0.04771888, -0.1554272, -0.777136, -0.3517563, 0.0, 0.33539554, 0.5930775, -2.6504428, -4.0792823, 6.5443034]","[0.5193125, 1.5261614, 1.649538, 1.4338143, 1.8314487, 1.1467738, 3.550759, 3.7321599, 3.8835433, 4.165898, 2.286744]","[0.118271105, -0.017204287, -0.05887984, -0.29805395, -0.20387673, 1.804196, -0.28018352, -0.35573792, -0.30859685, -1.1005423, -0.81947255]",,,,,,,,,,,,
