Date,Time,numObj,rangeIdx,range,dopplerIdx,doppler,peakVal,x,y,z,rp,noiserp,zi,rangeDoppler,rangeArray,dopplerArray,interFrameProcessingTime,transmitOutputTime,interFrameProcessingMargin,interChirpProcessingMargin,activeFrameCPULoad,interFrameCPULoad
27/06/2024,213241,10,"[2.0, 2.0, 19.0, 75.0, 98.0, 98.0, 118.0, 118.0, 123.0, 140.0]","[0.08725738, 0.08725738, 0.8289451, 3.272152, 4.2756114, 4.2756114, 5.1481853, 5.1481853, 5.3663287, 6.1080165]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, 0.3108544, 1.9428401, -0.6680643, 2.2714186, 2.4132118, -1.4479271, -1.50928, -2.8631327]","[0.019722905, 0.018996721, 0.7161696, 2.6173477, 4.195533, 3.563907, 4.5304866, 4.7774024, 4.904246, 5.2670736]","[-0.023086725, -0.07970753, -0.27860478, -0.2860776, 0.48171407, -0.64813477, -0.39358422, 1.2584687, 1.5709647, -1.1697309]",,,,,,,,,,,,
27/06/2024,213241,10,"[2.0, 2.0, 19.0, 75.0, 98.0, 98.0, 118.0, 118.0, 123.0, 140.0]","[0.08725738, 0.08725738, 0.8289451, 3.2721517, 4.2756114, 4.2756114, 5.1481853, 5.1481853, 5.3663287, 6.1080165]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, 0.28494987, 1.9428401, -0.6680643, 2.2714186, 2.4132118, -1.4479271, -1.50928, -2.8631327]","[0.019688198, 0.018847477, 0.7492524, 2.6191292, 4.19216, 3.5705702, 4.530679, 4.775344, 4.9074154, 5.260406]","[-0.023116328, -0.07974295, -0.2111266, -0.26927918, 0.51023185, -0.61035997, -0.3913632, 1.2662585, 1.5610349, -1.1993608]",,,,,,,,,,,,
27/06/2024,213241,10,"[2.0, 2.0, 19.0, 75.0, 98.0, 98.0, 118.0, 118.0, 123.0, 140.0]","[0.08725738, 0.08725738, 0.8289451, 3.2721515, 4.275612, 4.275612, 5.1481853, 5.1481853, 5.3663287, 6.108016]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, 0.28494987, 2.0450947, -0.6680643, 2.2714186, 2.4132118, -1.4479271, -1.50928, -2.8631327]","[0.019684998, 0.018922253, 0.7527808, 2.5395505, 4.1958036, 3.5690308, 4.5314007, 4.777097, 4.903672, 5.2599936]","[-0.023119053, -0.07972524, -0.19817835, -0.2743119, 0.47935012, -0.61929893, -0.3829167, 1.2596276, 1.5727537, -1.201167]",,,,,,,,,,,,
27/06/2024,213241,10,"[2.0, 2.0, 19.0, 75.0, 98.0, 98.0, 118.0, 118.0, 123.0, 140.0]","[0.08725738, 0.08725738, 0.8289451, 3.272152, 4.2756114, 4.2756114, 5.1481853, 5.1481853, 5.3663287, 6.1080165]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, 0.28494987, 2.0450947, -0.6680643, 2.2714186, 2.4132118, -1.4479271, -1.50928, -2.8631327]","[0.019710284, 0.018976228, 0.7599224, 2.5407634, 4.197911, 3.5679169, 4.5327954, 4.776707, 4.9044423, 5.2580423]","[-0.0230975, -0.07971241, -0.16873507, -0.26284224, 0.46052906, -0.62568384, -0.36604026, 1.2611053, 1.5703506, -1.2096808]",,,,,,,,,,,,
27/06/2024,213241,10,"[2.0, 2.0, 19.0, 75.0, 97.0, 97.0, 118.0, 118.0, 123.0, 140.0]","[0.08725738, 0.08725738, 0.8289451, 3.2721515, 4.2319827, 4.2319827, 5.1481853, 5.1481853, 5.3663287, 6.1080165]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, 0.28494987, 2.0450947, -0.9257462, 2.2482407, 2.4132118, -1.4479271, -1.50928, -2.8631327]","[0.019620804, 0.018933076, 0.7636437, 2.541664, 4.127886, 3.5338533, 4.532317, 4.7788944, 4.9061847, 5.254845]","[-0.02317356, -0.07972267, -0.15100291, -0.2539853, 0.11502275, -0.605782, -0.37191346, 1.2527906, 1.5649, -1.2234943]",,,,,,,,,,,,
27/06/2024,213242,10,"[2.0, 2.0, 19.0, 75.0, 97.0, 97.0, 118.0, 118.0, 123.0, 140.0]","[0.08725738, 0.08725738, 0.8289451, 3.2721517, 4.2319827, 4.2319827, 5.1481853, 5.1481853, 5.3663287, 6.108016]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, 0.3108544, 2.0450947, -0.9257462, 2.2482407, 2.4132118, -1.4479271, -1.50928, -2.8631327]","[0.019812096, 0.018922253, 0.75346893, 2.5425057, 4.127766, 3.538967, 4.5338135, 4.778064, 4.905861, 5.256604]","[-0.02301023, -0.07972524, -0.15101044, -0.245417, 0.11924634, -0.5751558, -0.35320446, 1.2559562, 1.5659139, -1.2159147]",,,,,,,,,,,,
27/06/2024,213242,10,"[2.0, 2.0, 19.0, 75.0, 97.0, 97.0, 118.0, 118.0, 123.0, 140.0]","[0.08725738, 0.08725738, 0.8289451, 3.2721517, 4.2319827, 4.2319827, 5.1481853, 5.1481853, 5.3663287, 6.1080165]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, 0.3108544, 2.0450947, -0.9257462, 2.2482407, 2.4132118, -1.2870463, -1.50928, -2.8631327]","[0.019748129, 0.018834995, 0.7548073, 2.542239, 4.1279063, 3.544849, 4.531781, 4.790127, 4.91151, 5.2483296]","[-0.023065152, -0.0797459, -0.14417176, -0.24816465, 0.11429053, -0.53771544, -0.37839365, 1.3791335, 1.5481037, -1.2511487]",,,,,,,,,,,,
27/06/2024,213242,10,"[2.0, 2.0, 19.0, 75.0, 97.0, 97.0, 118.0, 118.0, 123.0, 140.0]","[0.08725738, 0.08725738, 0.8289451, 3.2721515, 4.2319827, 4.231982, 5.1481853, 5.1481853, 5.3663287, 6.1080165]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, 0.3108544, 2.0450947, -0.9257462, 2.2482407, 2.4132118, -1.2870463, -1.50928, -2.8631327]","[0.01966289, 0.019060224, 0.7565326, 2.5411854, 4.127147, 3.550902, 4.532402, 4.7880197, 4.91111, 5.250474]","[-0.02313786, -0.07969237, -0.13482566, -0.25872895, 0.13902275, -0.49617156, -0.37087935, 1.3864306, 1.5493739, -1.2421185]",,,,,,,,,,,,
27/06/2024,213242,10,"[2.0, 2.0, 19.0, 75.0, 97.0, 97.0, 118.0, 118.0, 123.0, 140.0]","[0.08725738, 0.08725738, 0.8289451, 3.2721515, 4.2319827, 4.2319827, 5.1481853, 5.1481853, 5.3663287, 6.1080165]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, 0.3108544, 2.0450947, -0.9257462, 2.2482407, 2.4132118, -1.2870463, -1.50928, -2.8631327]","[0.019765126, 0.018764129, 0.75810176, 2.5414703, 4.126764, 3.5577924, 4.5325456, 4.7847023, 4.912806, 5.2465634]","[-0.023050588, -0.07976261, -0.12570299, -0.25591615, 0.14997956, -0.44407725, -0.36912107, 1.397836, 1.5439868, -1.2585347]",,,,,,,,,,,,
27/06/2024,213242,11,"[2.0, 2.0, 16.0, 19.0, 75.0, 97.0, 97.0, 118.0, 118.0, 123.0, 140.0]","[0.08725738, 0.08725738, 0.698059, 0.8289451, 3.2721515, 4.2319827, 4.2319827, 5.1481853, 5.1481853, 5.3663287, 6.1080165]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, 0.109071724, 0.3108544, 2.0450947, -0.9257462, 2.2482407, 2.4132118, -1.2870463, -1.50928, -2.8631327]","[0.019592881, 0.018764129, 0.67672956, 0.75937957, 2.54172, 4.1264877, 3.5608094, 4.5317907, 4.785465, 4.9143944, 5.248968]","[-0.023197172, -0.07976261, -0.13201065, -0.11773817, -0.253424, 0.1573852, -0.41919875, -0.37827522, 1.3952234, 1.5389242, -1.2484673]",,,,,,,,,,,,
