Date,Time,numObj,rangeIdx,range,dopplerIdx,doppler,peakVal,x,y,z,rp,noiserp,zi,rangeDoppler,rangeArray,dopplerArray,interFrameProcessingTime,transmitOutputTime,interFrameProcessingMargin,interChirpProcessingMargin,activeFrameCPULoad,interFrameCPULoad
03/08/2024,131858,5,"[2.0, 2.0, 89.0, 124.0, 144.0]","[0.08725738, 0.08725738, 3.8829534, 5.4099574, 6.2825313]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -0.72805375, 1.1834282, 1.5706328]","[0.01844745, 0.020615758, 3.8125536, 5.2620783, 6.082619]","[-0.024118071, -0.0793042, -0.10815948, -0.42150992, 0.07109645]",,,,,,,,,,,,
03/08/2024,131900,5,"[2.0, 2.0, 89.0, 124.0, 144.0]","[0.08725738, 0.08725738, 3.8829534, 5.4099574, 6.2825313]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -0.72805375, 1.1834282, 1.5706328]","[0.01834303, 0.020776084, 3.8124714, 5.2612314, 6.082463]","[-0.024197584, -0.07926235, -0.111025125, -0.43195298, 0.08340929]",,,,,,,,,,,,
03/08/2024,131901,5,"[2.0, 2.0, 89.0, 124.0, 144.0]","[0.08725738, 0.08725738, 3.8829534, 5.4099574, 6.2825313]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -0.72805375, 1.1834282, 1.5706328]","[0.018337702, 0.020696217, 3.8125474, 5.262504, 6.082392]","[-0.02420162, -0.079283245, -0.10838116, -0.41616094, 0.088408455]",,,,,,,,,,,,
03/08/2024,131901,5,"[2.0, 2.0, 89.0, 124.0, 144.0]","[0.08725738, 0.08725738, 3.8829534, 5.4099574, 6.2825313]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -0.72805375, 1.3524894, 1.5706328]","[0.018252691, 0.020762654, 3.8125765, 5.222508, 6.08256]","[-0.0242658, -0.07926587, -0.10735227, -0.40475044, 0.075995214]",,,,,,,,,,,,
03/08/2024,131902,5,"[2.0, 2.0, 89.0, 124.0, 144.0]","[0.08725738, 0.08725738, 3.8829532, 5.4099574, 6.2825313]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -0.72805375, 1.1834282, 1.5706328]","[0.01828688, 0.020682476, 3.812459, 5.261749, 6.082625]","[-0.024240045, -0.07928683, -0.11144345, -0.42560273, 0.07061286]",,,,,,,,,,,,
03/08/2024,131903,5,"[2.0, 2.0, 89.0, 124.0, 144.0]","[0.08725738, 0.08725738, 3.8829532, 5.4099574, 6.282531]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -0.72805375, 1.1834282, 1.5706328]","[0.018369894, 0.020602258, 3.8124664, 5.262755, 6.0826654]","[-0.024177196, -0.07930771, -0.111190744, -0.4129746, 0.06699691]",,,,,,,,,,,,
03/08/2024,131904,5,"[2.0, 2.0, 89.0, 124.0, 144.0]","[0.08725738, 0.08725738, 3.8829534, 5.4099574, 6.282531]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -0.72805375, 1.3524894, 1.5706328]","[0.018410563, 0.020539396, 3.8125508, 5.223821, 6.0828514]","[-0.02414624, -0.079324014, -0.10826273, -0.38743657, 0.047194187]",,,,,,,,,,,,
03/08/2024,131905,5,"[2.0, 2.0, 89.0, 124.0, 144.0]","[0.08725738, 0.08725738, 3.8829534, 5.4099574, 6.282531]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -0.72805375, 1.3524894, 1.5706328]","[0.018320778, 0.020655645, 3.8125124, 5.223337, 6.0826564]","[-0.024214435, -0.079293825, -0.10960778, -0.3939079, 0.067819715]",,,,,,,,,,,,
03/08/2024,131907,5,"[2.0, 2.0, 89.0, 124.0, 144.0]","[0.08725738, 0.08725738, 3.8829534, 5.4099574, 6.2825313]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -0.72805375, 1.3524894, 1.5706328]","[0.018207552, 0.020673368, 3.8125203, 5.2224298, 6.08279]","[-0.024299689, -0.079289205, -0.109331034, -0.40575588, 0.054599218]",,,,,,,,,,,,
03/08/2024,131908,5,"[2.0, 2.0, 89.0, 124.0, 144.0]","[0.08725738, 0.08725738, 3.8829534, 5.4099574, 6.2825313]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -0.72805375, 1.1834282, 1.5706328]","[0.018248709, 0.020872908, 3.8126202, 5.2617655, 6.0826015]","[-0.024268795, -0.07923691, -0.105791226, -0.42539635, 0.07256883]",,,,,,,,,,,,
03/08/2024,131910,5,"[2.0, 2.0, 89.0, 124.0, 144.0]","[0.08725738, 0.08725738, 3.8829534, 5.4099574, 6.2825317]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -0.72805375, 1.3524894, 1.5706328]","[0.018235005, 0.020824227, 3.8126707, 5.222755, 6.0825777]","[-0.024279093, -0.07924972, -0.103957064, -0.40154922, 0.07456972]",,,,,,,,,,,,
