Date,Time,numObj,rangeIdx,range,dopplerIdx,doppler,peakVal,x,y,z,rp,noiserp,zi,rangeDoppler,rangeArray,dopplerArray,interFrameProcessingTime,transmitOutputTime,interFrameProcessingMargin,interChirpProcessingMargin,activeFrameCPULoad,interFrameCPULoad
27/06/2024,111503,11,"[12.0, 31.0, 121.0, 153.0, 8.0, 23.0, 23.0, 42.0, 42.0, 37.0, 18.0]","[0.5235442, 1.3524894, 5.2790713, 6.6751895, 0.3490295, 1.0034598, 1.0034598, 1.832405, 1.832405, 1.6142615, 0.78531635]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.12520644, 0.12520644, 0.12520644, 0.12520644, 0.25041288, 0.37561932]",,"[0.09816454, 0.71851, -1.1547968, 4.3805933, 0.021814344, 0.21950683, -0.1567906, 0.40083858, -0.28631327, 0.15133701, 0.09816455]","[0.50584024, 1.1425503, 4.9782686, 4.9546933, 0.34814087, 0.97730184, 0.32276398, 1.7802967, 0.8909855, 1.6061168, 0.7691986]","[-0.092671, 0.08688864, 1.323586, 0.9053011, -0.011985892, -0.06024445, 0.93710816, -0.16607307, 1.5753976, 0.05767298, 0.12417357]",,,,,,,,,,,,
27/06/2024,111503,6,"[30.0, 121.0, 153.0, 8.0, 18.0, 38.0]","[1.3088607, 5.2790713, 6.675189, 0.3490295, 0.78531647, 1.6578902]","[0.0, 0.0, 0.0, 0.0, 2.0, 2.0]","[0.0, 0.0, 0.0, 0.0, 0.25041288, 0.25041288]",,"[0.8998417, -1.3197678, 4.3805933, 0.021814344, 0.07362341, 0.10361814]","[0.95025796, 4.9354215, 4.945025, 0.34833908, 0.77715236, 1.6496468]","[-0.020268707, 1.32982, 0.9567046, -0.0023702937, 0.085649006, 0.12856477]",,,,,,,,,,,,
27/06/2024,111503,8,"[13.0, 30.0, 30.0, 121.0, 153.0, 170.0, 8.0, 26.0]","[0.5671729, 1.3088607, 1.3088607, 5.279071, 6.6751895, 7.416877, 0.3490295, 1.1343459]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[0.14179324, 0.9407436, 0.44992086, -1.1547968, 4.3805933, -0.6953322, 0.0, -0.07089662]","[0.5467372, 0.8852843, 1.0301757, 4.984386, 4.9470444, 7.2682133, 0.3471787, 0.49265024]","[-0.051557947, -0.21068773, -0.67039204, 1.3003587, 0.94620717, 1.3037071, -0.035896298, 1.0193183]",,,,,,,,,,,,
27/06/2024,111503,6,"[13.0, 30.0, 153.0, 170.0, 170.0, 8.0]","[0.56717294, 1.3088607, 6.67519, 7.4168773, 7.4168773, 0.3490295]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[0.14179324, 0.6544303, 4.3805933, -0.6953322, -3.0131063, -0.010907172]","[0.54489595, 0.15626678, 4.9496818, 7.237126, 5.386627, 0.3482503]","[-0.06832439, 1.1226833, 0.93231344, 1.4664881, -4.1128464, -0.020600328]",,,,,,,,,,,,
27/06/2024,111503,10,"[13.0, 31.0, 31.0, 70.0, 120.0, 153.0, 170.0, 170.0, 8.0, 26.0]","[0.56717294, 1.3524894, 1.3524894, 3.054008, 5.2354426, 6.6751895, 7.4168773, 7.4168773, 0.3490295, 1.1343459]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[0.15951739, 0.5071835, 0.88757116, -1.8133174, -1.1452531, 4.3805933, -0.6953322, -3.2448838, 0.0, -0.07089662]","[0.5441343, 1.2507383, 1.0201011, 2.3611834, 4.924017, 4.950562, 7.240255, 5.2402925, 0.34901297, 0.616757]","[-0.012537342, 0.08744169, -0.028960489, -0.68092483, 1.360997, 0.9276281, 1.4509617, -4.125546, 0.0033966303, 0.9493814]",,,,,,,,,,,,
27/06/2024,111503,12,"[13.0, 30.0, 70.0, 121.0, 152.0, 170.0, 170.0, 8.0, 26.0, 26.0, 21.0, 39.0]","[0.5671729, 1.3088607, 3.0540082, 5.2790713, 6.631561, 7.4168773, 7.4168773, 0.3490295, 1.1343459, 1.1343458, 0.9162025, 1.7015189]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12520644, 0.12520644]",,"[0.15951739, 0.8998417, -1.8133174, -1.3197678, 4.3519616, -0.92710966, -3.2448838, -0.010907172, -0.10634492, 0.31903479, 0.0, 0.0]","[0.54373187, 0.93900627, 2.3677673, 4.9456816, 4.901711, 7.2369833, 5.4270244, 0.348379, 0.70656127, 1.0880885, 0.9092708, 1.7008077]","[-0.024392314, -0.14720151, -0.6576652, 1.2911391, 1.0056142, 1.332894, -3.8766232, -0.018295541, 0.8810235, -0.03194854, 0.112488076, 0.049191274]",,,,,,,,,,,,
27/06/2024,111503,10,"[13.0, 30.0, 121.0, 128.0, 152.0, 170.0, 170.0, 8.0, 21.0, 39.0]","[0.56717294, 1.3088607, 5.2790713, 5.584472, 6.6315613, 7.4168773, 7.416877, 0.3490295, 0.91620255, 1.7015189]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12520644, 0.12520644]",,"[0.12406908, 1.0225474, -1.1547968, 2.4432065, 4.3519616, -0.6953322, -3.0131063, 0.0, 0.0, 0.053172465]","[0.5499084, 0.4097789, 5.0159693, 4.907371, 4.886435, 7.2326546, 5.535674, 0.34801516, 0.9158265, 1.6955621]","[-0.062392212, -0.70681983, 1.1726433, 1.0652616, 1.0773971, 1.4883845, -3.9099321, -0.026590135, -0.026245449, 0.13194022]",,,,,,,,,,,,
27/06/2024,111503,10,"[31.0, 31.0, 70.0, 120.0, 152.0, 170.0, 170.0, 8.0, 26.0, 26.0]","[1.3524894, 1.3524894, 3.0540082, 5.2354426, 6.631561, 7.4168773, 7.4168773, 0.3490295, 1.1343459, 1.1343459]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[0.5071835, 1.014367, -1.7178797, -1.1452531, 4.3519616, -0.6953322, -3.0131063, -0.010907172, -0.07089662, 0.3899314]","[1.2534018, 0.5375996, 2.4503741, 4.939591, 4.910149, 7.22522, 5.602566, 0.3485587, 0.90125483, 0.55027694]","[0.031250842, 0.7150341, -0.60952616, 1.3033397, 0.9635684, 1.5240649, -3.8134654, -0.01447291, 0.6851671, -0.9120797]",,,,,,,,,,,,
27/06/2024,111503,8,"[70.0, 120.0, 153.0, 170.0, 170.0, 8.0, 26.0, 22.0]","[3.054008, 5.2354426, 6.67519, 7.4168773, 7.4168773, 0.3490295, 1.1343459, 0.9598312]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12520644]",,"[-1.7178797, -1.1452531, 4.3805933, -0.6953322, -3.0131063, -0.010907172, -0.03544831, 0.0]","[2.4144409, 4.9234915, 4.9444585, 7.2495947, 5.3741236, 0.34777558, 0.8877385, 0.9480431]","[-0.739142, 1.3628964, 0.9596298, 1.4035524, -4.129171, -0.027473124, 0.7052689, 0.14996716]",,,,,,,,,,,,
27/06/2024,111503,9,"[13.0, 13.0, 30.0, 70.0, 121.0, 153.0, 170.0, 170.0, 8.0]","[0.56717294, 0.56717294, 1.3088607, 3.054008, 5.2790713, 6.675189, 7.4168773, 7.416877, 0.3490295]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[0.15951739, 0.28358647, 0.8589398, -1.7178797, -1.3197678, 4.3805933, -0.6953322, -3.2448838, 0.0]","[0.5422778, 0.45486948, 0.97176516, 2.3936973, 4.9519067, 4.9537196, 7.2291946, 5.7471147, 0.3485309]","[0.04662742, -0.18535806, 0.17609952, -0.80378395, 1.2670554, 0.91061354, 1.5051011, -3.3840017, -0.018649593]",,,,,,,,,,,,
