Date,Time,numObj,rangeIdx,range,dopplerIdx,doppler,peakVal,x,y,z,rp,noiserp,zi,rangeDoppler,rangeArray,dopplerArray,interFrameProcessingTime,transmitOutputTime,interFrameProcessingMargin,interChirpProcessingMargin,activeFrameCPULoad,interFrameCPULoad
02/08/2024,223545,9,"[13.0, 34.0, 38.0, 49.0, 51.0, 82.0, 108.0, 131.0, 161.0]","[0.56717294, 1.4833754, 1.6578903, 2.1378057, 2.225063, 3.5775528, 4.7118983, 5.7153583, 7.024219]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.1949657, -1.066176, -1.0879904, -1.6033542, -1.6687973, 0.22359703, -2.6504428, -3.929309, 6.3656983]","[0.52311707, 0.99512464, 1.2338877, 1.4123528, 1.4653962, 3.5584905, 3.8779035, 4.103597, 2.7558823]","[0.100110345, -0.27092132, -0.20590816, -0.06876161, -0.13651264, -0.29331294, -0.3728331, -0.62156624, -1.1057361]",,,,,,,,,,,,
02/08/2024,223546,9,"[13.0, 34.0, 38.0, 49.0, 51.0, 82.0, 108.0, 131.0, 161.0]","[0.56717294, 1.4833754, 1.6578902, 2.1378057, 2.225063, 3.5775526, 4.7118983, 5.7153583, 7.024219]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.17724155, -1.066176, -1.0879904, -1.6033542, -1.6687973, 0.33539554, -2.6504428, -3.929309, 6.3656983]","[0.52830964, 0.994411, 1.233666, 1.413946, 1.4647764, 3.5530667, 3.879182, 4.092703, 2.7651727]","[0.10563845, -0.2735289, -0.20723271, -0.015008409, -0.14300856, -0.24921882, -0.35928485, -0.6896632, -1.0822936]",,,,,,,,,,,,
02/08/2024,223547,9,"[13.0, 34.0, 38.0, 49.0, 51.0, 82.0, 108.0, 131.0, 161.0]","[0.56717294, 1.4833754, 1.6578902, 2.1378057, 2.225063, 3.5775526, 4.7118983, 5.7153583, 7.024219]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.17724155, -1.066176, -1.0879904, -1.6033542, -1.6687973, 0.33539554, -2.6504428, -3.929309, 6.3656983]","[0.5282735, 0.99431366, 1.2353245, 1.4135876, 1.4664485, 3.5540967, 3.88061, 4.092809, 2.7889643]","[0.10581893, -0.27388257, -0.19710506, 0.035197333, -0.1247006, -0.23407225, -0.34351787, -0.6890323, -1.0194201]",,,,,,,,,,,,
02/08/2024,223548,9,"[13.0, 34.0, 38.0, 49.0, 51.0, 82.0, 108.0, 131.0, 161.0]","[0.56717294, 1.4833754, 1.6578902, 2.1378057, 2.225063, 3.5775526, 4.711899, 5.7153583, 7.024219]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.17724155, -1.066176, -1.0879904, -1.6033542, -1.6687973, 0.22359703, -2.6504428, -3.929309, 6.3656983]","[0.53083044, 0.9934775, 1.2345573, 1.4131613, 1.4606606, 3.5588288, 3.8786821, 4.104765, 2.769062]","[0.092139214, -0.27690038, -0.20185426, 0.049433045, -0.18025577, -0.28917956, -0.36464348, -0.6138073, -1.0723032]",,,,,,,,,,,,
02/08/2024,223548,9,"[13.0, 34.0, 38.0, 49.0, 51.0, 82.0, 108.0, 131.0, 161.0]","[0.56717294, 1.4833755, 1.6578903, 2.1378057, 2.2250633, 3.5775528, 4.7118983, 5.7153583, 7.0242195]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.1949657, -1.0198206, -1.0879904, -1.6033542, -1.6687973, 0.22359703, -2.6504428, -3.929309, 6.3656983]","[0.52272147, 1.0402566, 1.2332469, 1.404031, 1.4621338, 3.5583057, 3.877594, 4.1014853, 2.764777]","[0.10215561, -0.27970493, -0.20971186, 0.1678252, -0.16788884, -0.2955471, -0.37603593, -0.63535213, -1.0833043]",,,,,,,,,,,,
02/08/2024,223549,9,"[13.0, 34.0, 38.0, 49.0, 51.0, 82.0, 108.0, 131.0, 161.0]","[0.56717294, 1.4833754, 1.6578902, 2.1378057, 2.225063, 3.5775526, 4.7118983, 5.7153583, 7.024219]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.1949657, -1.066176, -1.0879904, -1.6033542, -1.6687973, 0.33539554, -2.6504428, -3.929309, 6.3656983]","[0.51957005, 0.98998994, 1.2321029, 1.393258, 1.4563278, 3.5532992, 3.879595, 4.0999274, 2.7772496]","[0.11713444, -0.2891216, -0.21633148, 0.24145566, -0.21244046, -0.2458811, -0.354798, -0.6453281, -1.0509155]",,,,,,,,,,,,
02/08/2024,223550,9,"[13.0, 34.0, 38.0, 49.0, 51.0, 82.0, 108.0, 131.0, 161.0]","[0.56717294, 1.4833754, 1.6578902, 2.137806, 2.2250633, 3.5775528, 4.7118983, 5.7153583, 7.0242195]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.17724155, -1.066176, -1.0879904, -1.6033542, -1.6687973, 0.22359703, -2.6504428, -3.929309, 6.3656983]","[0.5286744, 0.98947126, 1.2290287, 1.3827062, 1.4520191, 3.5586998, 3.8795092, 4.094714, 2.7791662]","[0.10379747, -0.29089168, -0.23316373, 0.29596013, -0.24012971, -0.290763, -0.35573378, -0.67761874, -1.0458369]",,,,,,,,,,,,
02/08/2024,223551,10,"[13.0, 13.0, 34.0, 38.0, 49.0, 51.0, 82.0, 108.0, 131.0, 161.0]","[0.56717294, 0.56717294, 1.4833754, 1.6578902, 2.1378057, 2.225063, 3.5775526, 4.7118983, 5.7153583, 7.024219]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.1949657, -0.017724155, -1.066176, -1.0879904, -1.6033542, -1.7383305, 0.22359703, -2.6504428, -3.929309, 6.3656983]","[0.5232712, 0.53666824, 0.98967165, 1.2257708, 1.3544806, 1.3456229, 3.5585122, 3.8782477, 4.0976424, 2.7680519]","[0.099301495, -0.18264234, -0.2902091, -0.24972522, 0.40601832, -0.3441102, -0.29304916, -0.36923373, -0.65968084, -1.0749081]",,,,,,,,,,,,
02/08/2024,223551,9,"[13.0, 34.0, 38.0, 49.0, 51.0, 82.0, 108.0, 131.0, 161.0]","[0.56717294, 1.4833754, 1.6578902, 2.1378057, 2.225063, 3.5775528, 4.7118983, 5.7153587, 7.024219]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.1949657, -1.0198206, -1.0879904, -1.6033542, -1.6687973, 0.22359703, -2.6504428, -3.929309, 6.3656983]","[0.52191645, 1.0351546, 1.2242714, 1.2732657, 1.4031482, 3.5582485, 3.8783944, 4.0979967, 2.7728207]","[0.106191866, -0.29803324, -0.2569757, 0.61503077, -0.44406843, -0.29623497, -0.36769018, -0.65747744, -1.0625463]",,,,,,,,,,,,
02/08/2024,223552,8,"[13.0, 34.0, 38.0, 51.0, 82.0, 108.0, 131.0, 161.0]","[0.56717294, 1.4833755, 1.6578902, 2.225063, 3.5775526, 4.7118983, 5.7153587, 7.024219]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.1949657, -1.0198206, -1.0879904, -1.6687973, 0.33539554, -2.6504428, -3.929309, 6.3656983]","[0.5191141, 1.0324271, 1.2237422, 1.3936152, 3.5535235, 3.8797715, 4.0936213, 2.7782288]","[0.11913883, -0.3073484, -0.2594837, -0.47313645, -0.24261646, -0.3528635, -0.6841922, -1.0483247]",,,,,,,,,,,,
02/08/2024,223553,8,"[13.0, 34.0, 38.0, 51.0, 82.0, 108.0, 131.0, 161.0]","[0.5671729, 1.4833754, 1.6578902, 2.225063, 3.5775526, 4.7118983, 5.7153583, 7.0242195]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.17724155, -1.0198206, -1.0879904, -1.6687973, 0.22359703, -2.6504428, -3.929309, 6.3656983]","[0.5295925, 1.0325859, 1.2223959, 1.3778075, 3.5587673, 3.879159, 4.0932293, 2.77463]","[0.09900661, -0.30681434, -0.2657539, -0.5173666, -0.28993592, -0.35953537, -0.68653184, -1.0578127]",,,,,,,,,,,,
02/08/2024,223554,8,"[13.0, 34.0, 38.0, 51.0, 82.0, 108.0, 131.0, 161.0]","[0.56717294, 1.4833754, 1.6578902, 2.225063, 3.5775526, 4.7118983, 5.7153583, 7.024219]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.1949657, -1.0198206, -1.0879904, -1.6687973, 0.22359703, -2.6504428, -3.929309, 6.3656983]","[0.523361, 1.0345675, 1.2216365, 1.3906533, 3.5585864, 3.8787282, 4.0982924, 2.7718146]","[0.09882712, -0.30006468, -0.26922318, -0.48177293, -0.29214758, -0.36415255, -0.65563244, -1.065168]",,,,,,,,,,,,
