Date,Time,numObj,rangeIdx,range,dopplerIdx,doppler,peakVal,x,y,z,rp,noiserp,zi,rangeDoppler,rangeArray,dopplerArray,interFrameProcessingTime,transmitOutputTime,interFrameProcessingMargin,interChirpProcessingMargin,activeFrameCPULoad,interFrameCPULoad
27/06/2024,160741,8,"[2.0, 2.0, 14.0, 17.0, 73.0, 120.0, 124.0, 138.0]","[0.08725738, 0.08725738, 0.61080164, 0.7416877, 3.1848943, 5.2354426, 5.4099574, 6.0207586]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379 -0.02999472  0.2672257   0.46355483 -2.4881988  -0.32721516
 -0.6762447  -1.6933385 ]","[0.01927314 0.02018092 0.54923886 0.55292654 1.7254971  5.1789594
 5.2716646  5.743905  ]","[-0.0234635  -0.07941597  0.00239213 -0.17172611 -0.98746055  0.69366395
  1.0098933  -0.62425554]",,,,,,,,,,,,
27/06/2024,160741,8,"[2.0, 2.0, 14.0, 17.0, 73.0, 120.0, 124.0, 138.0]","[0.08725738, 0.08725738, 0.61080164, 0.7416877, 3.1848943, 5.235442, 5.4099574, 6.020759]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379 -0.02999472  0.2672257   0.46355483 -2.4881988  -0.32721516
 -0.6762447  -1.6933385 ]","[0.01927977 0.02064984 0.54683757 0.53380066 1.7261572  5.1798186
 5.269832   5.7423725 ]","[-0.02345805 -0.07929534  0.05135891 -0.2242197  -0.98630637  0.68721694
  1.0194129  -0.6382004 ]",,,,,,,,,,,,
27/06/2024,160741,7,"[14.0, 17.0, 73.0, 73.0, 120.0, 124.0, 138.0]","[0.61080164, 0.7416877, 3.1848943, 3.1848946, 5.2354426, 5.4099574, 6.0207586]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[ 0.2672257   0.46355483 -2.4881988  -1.3933913  -0.32721516 -0.6762447
 -1.6933385 ]",[0.544766  0.5151042 1.7227669 0.3753292 5.1808677 5.2704835 5.735829 ],"[ 0.06999337 -0.26435828 -0.9922163   2.8392148   0.6792634   1.016039
 -0.69455546]",,,,,,,,,,,,
27/06/2024,160741,9,"[2.0, 2.0, 14.0, 17.0, 73.0, 73.0, 120.0, 124.0, 138.0]","[0.08725738, 0.08725738, 0.61080164, 0.7416877, 3.1848946, 3.1848946, 5.2354426, 5.4099574, 6.020759]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379 -0.02999472  0.2672257   0.48673257 -2.4881988  -1.3933913
 -0.32721516 -0.6762447  -1.6933385 ]","[0.01927977 0.02026194 0.5443544  0.4830771  1.7248018  0.3902464
 5.180996   5.2714214  5.7376947 ]","[-0.02345805 -0.07939534  0.07312553 -0.28253955 -0.98867476  2.837203
  0.6782852   1.0111626  -0.67897207]",,,,,,,,,,,,
27/06/2024,160741,6,"[14.0, 73.0, 73.0, 120.0, 124.0, 138.0]","[0.61080164, 3.184894, 3.1848946, 5.2354426, 5.4099574, 6.020759]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,[ 0.24813816 -2.4881988  -1.3933913  -0.32721516 -0.6762447  -1.6933385 ],[0.55350703 1.7311599  0.47482985 5.180887   5.2718415  5.7342415 ],[ 0.07166646 -0.9774988   2.8242786   0.6791167   1.008969   -0.7075416 ],,,,,,,,,,,,
27/06/2024,160741,8,"[2.0, 2.0, 14.0, 73.0, 73.0, 120.0, 124.0, 138.0]","[0.08725738, 0.08725738, 0.61080164, 3.1848943, 3.1848946, 5.235442, 5.409958, 6.020759]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379 -0.02999472  0.24813816 -2.4881988  -1.3933913  -0.32721516
 -0.6762447  -1.6933385 ]","[0.01924177 0.02024024 0.5534961  1.7281561  0.5289977  5.180656
 5.2705846  5.735447  ]","[-0.02348924 -0.07940087  0.07175054 -0.98279977  2.8146358   0.6808762
  1.0155159  -0.69770306]",,,,,,,,,,,,
27/06/2024,160741,8,"[2.0, 2.0, 14.0, 73.0, 73.0, 120.0, 124.0, 138.0]","[0.08725738, 0.08725738, 0.61080164, 3.1848943, 3.1848943, 5.2354426, 5.4099574, 6.0207586]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379 -0.02999472  0.2672257  -2.4881988  -1.3933913  -0.32721516
 -0.6762447  -1.6933385 ]","[0.01922957 0.02029723 0.5443206  1.7293445  0.45262644 5.1792746
 5.268575   5.7369447 ]","[-0.02349922 -0.07938632  0.07337694 -0.98070705  2.8279219   0.6913068
  1.0258886  -0.685276  ]",,,,,,,,,,,,
27/06/2024,160741,8,"[2.0, 2.0, 14.0, 73.0, 73.0, 120.0, 124.0, 138.0]","[0.08725738, 0.08725738, 0.61080164, 3.1848943, 3.1848946, 5.235442, 5.4099574, 6.0207586]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379 -0.02999472  0.24813816 -2.4881988  -1.3933913  -0.32721516
 -0.6762447  -1.6933385 ]","[0.01914514 0.0201979  0.5539517  1.7334954  0.49858657 5.177734
 5.267091   5.737224  ]","[-0.02356806 -0.07941166  0.06814431 -0.9733513   2.8201816   0.70275176
  1.0334841  -0.68293554]",,,,,,,,,,,,
27/06/2024,160741,8,"[2.0, 2.0, 14.0, 73.0, 73.0, 120.0, 124.0, 138.0]","[0.08725738, 0.08725738, 0.61080164, 3.1848943, 3.1848943, 5.2354426, 5.4099574, 6.0207586]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379 -0.02999472  0.24813816 -2.4881988  -1.4929192  -0.32721516
 -0.6762447  -1.6933385 ]","[0.0192595  0.02051555 0.5544064  1.7276869  0.7074304  5.17762
 5.265627   5.7395926 ]","[-0.02347469 -0.07933018  0.06433996 -0.9836244   2.7229187   0.7035919
  1.0409155  -0.6627333 ]",,,,,,,,,,,,
27/06/2024,160741,8,"[2.0, 2.0, 14.0, 73.0, 73.0, 120.0, 124.0, 138.0]","[0.08725738, 0.08725738, 0.61080164, 3.1848943, 3.1848943, 5.235442, 5.4099574, 6.020759]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379 -0.02999472  0.24813816 -2.4881988  -1.4929192  -0.32721516
 -0.6762447  -1.6933385 ]","[0.01929599 0.02041732 0.5548359  1.7289835  0.68205744 5.1757617
 5.264229   5.741692  ]","[-0.02344472 -0.07935552  0.06052417 -0.9813433   2.729385    0.7171321
  1.0479647  -0.6442943 ]",,,,,,,,,,,,
