Date,Time,numObj,rangeIdx,range,dopplerIdx,doppler,peakVal,x,y,z,rp,noiserp,zi,rangeDoppler,rangeArray,dopplerArray,interFrameProcessingTime,transmitOutputTime,interFrameProcessingMargin,interChirpProcessingMargin,activeFrameCPULoad,interFrameCPULoad
02/08/2024,225049,8,"[14.0, 16.0, 47.0, 81.0, 138.0, 141.0, 145.0, 176.0]","[0.61080164, 0.698059, 2.0505483, 3.5339239, 6.020759, 6.1516447, 6.32616, 7.6786494]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.1145253, -0.04362869, -1.6019908, 2.4295726, -3.9511232, -4.0370173, -3.7561574, -0.2399578]","[0.59318566, 0.6578538, 1.1878389, 2.5534434, 4.5273385, 4.5560293, 5.0452147, 7.673269]","[0.08996339, -0.22937152, -0.4768783, -0.2563615, -0.37599456, -0.8875958, -0.67630255, -0.1581861]",,,,,,,,,,,,
02/08/2024,225050,8,"[15.0, 44.0, 47.0, 81.0, 141.0, 145.0, 148.0, 176.0]","[0.6544303, 1.9196624, 2.0505483, 3.5339236, 6.1516447, 6.32616, 6.457046, 7.6786494]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.10225474, -1.7996835, -1.6019908, 2.4295726, -4.0370173, -3.7561574, -3.8338711, -0.2399578]","[0.6391952, 0.60890543, 1.1844031, 2.5443301, 4.5607433, 5.0277114, 5.1836295, 7.6674113]","[-0.096189976, -0.2747312, -0.48534876, -0.33493087, -0.8630467, -0.796052, -0.35335678, -0.3389373]",,,,,,,,,,,,
02/08/2024,225051,10,"[15.0, 28.0, 44.0, 47.0, 81.0, 138.0, 141.0, 145.0, 171.0, 176.0]","[0.6544303, 1.2216033, 1.9196624, 2.0505483, 3.5339239, 6.020759, 6.151645, 6.32616, 7.460506, 7.6786494]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.10225474, -0.2290506, -1.7996835, -1.6019908, 2.4295726, -3.9511232, -4.0370173, -3.7561574, -2.0982673, -0.2399578]","[0.6407238, 0.25209573, 0.618955, 1.1802703, 2.5473611, 4.5407577, 4.57867, 5.023998, 5.652381, 7.6634192]","[-0.08541674, 1.1731573, -0.25127217, -0.49531427, -0.31103987, -0.14030913, -0.76224124, -0.8191618, -4.393975, -0.41962472]",,,,,,,,,,,,
02/08/2024,225051,12,"[15.0, 29.0, 29.0, 44.0, 48.0, 51.0, 81.0, 138.0, 141.0, 145.0, 171.0, 176.0]","[0.6544303, 1.265232, 1.265232, 1.9196624, 2.094177, 2.225063, 3.533924, 6.020759, 6.151645, 6.32616, 7.4605055, 7.6786494]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.10225474, -0.1976925, -1.028001, -1.8596729, -1.6360757, 1.9469302, 2.4295726, -4.1392717, -4.0370173, -3.7561574, -1.8651265, -0.2399578]","[0.6414489, 1.1888818, 0.2273264, 0.4229848, 1.1709194, 1.018133, 2.5545466, 4.3711, 4.572326, 5.0428, 4.3260527, 7.662628]","[-0.07978942, 0.38508424, -0.70167565, -0.21864165, -0.58118933, -0.35181487, -0.2451265, 0.0972374, -0.79941535, -0.6940806, -5.784956, -0.43382546]",,,,,,,,,,,,
02/08/2024,225052,9,"[15.0, 44.0, 48.0, 51.0, 81.0, 138.0, 141.0, 145.0, 176.0]","[0.6544303, 1.9196624, 2.0941768, 2.225063, 3.5339239, 6.020759, 6.1516447, 6.3261595, 7.6786494]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.10225474, -1.8596729, -1.7015188, 1.877397, 2.4295726, -3.9511232, -4.0370173, -3.7561574, -0.2399578]","[0.64258635, 0.4059642, 1.0821134, 1.1475104, 2.5529995, 4.5418835, 4.56239, 5.0584455, 7.658609]","[-0.070041515, -0.24882403, -0.56519157, -0.33091727, -0.26074618, 0.097251035, -0.8542995, -0.5689527, -0.49978733]",,,,,,,,,,,,
02/08/2024,225053,11,"[15.0, 28.0, 28.0, 44.0, 48.0, 52.0, 138.0, 141.0, 145.0, 170.0, 176.0]","[0.6544304, 1.2216033, 1.2216033, 1.9196624, 2.094177, 2.2686918, 6.020759, 6.151645, 6.3261595, 7.416877, 7.6786494]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.12270568, -0.30540082, 0.41992614, -1.7996835, -1.6360757, 1.843312, -3.9511232, -4.0370173, -3.7561574, -4.635548, -0.2399578]","[0.64193404, 0.81590384, 0.7450762, 0.6183382, 1.2202258, 1.2275444, 4.541827, 4.5570207, 5.0544877, 1.4566896, 7.6626854]","[-0.033809535, 0.8563561, 0.87226033, -0.2527862, -0.46891636, -0.49223745, 0.09984491, -0.88249177, -0.603103, 5.603554, -0.432819]",,,,,,,,,,,,
02/08/2024,225054,13,"[14.0, 28.0, 28.0, 44.0, 48.0, 82.0, 138.0, 141.0, 145.0, 170.0, 176.0, 23.0, 23.0]","[0.61080164, 1.2216033, 1.2216033, 1.9196624, 2.094177, 3.5775526, 6.020759, 6.1516457, 6.32616, 7.416877, 7.6786494, 1.0034598, 1.0034598]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.15270041, -0.30540082, 0.4581012, -1.8596729, -1.6360757, 2.4595673, -3.9511232, -4.0370173, -3.7561574, -4.403771, -0.2399578, -0.8780273, -0.533088]","[0.58660775, 0.64271027, 0.7640204, 0.4045413, 1.2688286, 2.5962343, 4.5423765, 4.5552626, 5.046216, 2.9400442, 7.659174, 0.43313575, 0.4456702]","[0.0751835, 0.9929594, 0.83590114, -0.25113076, -0.31449524, -0.09475051, 0.0705608, -0.8915235, -0.66879284, 5.1935544, -0.49105015, -0.21998413, 0.723966]",,,,,,,,,,,,
02/08/2024,225054,12,"[14.0, 28.0, 28.0, 44.0, 48.0, 82.0, 138.0, 141.0, 145.0, 176.0, 23.0, 23.0]","[0.61080164, 1.2216033, 1.2216033, 1.9196624, 2.094177, 3.5775526, 6.020759, 6.1516457, 6.32616, 7.6786494, 1.0034598, 1.0034598]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.13361286, -0.2672257, 0.41992614, -1.7996835, -1.6360757, 2.4595673, -3.9511232, -4.0370173, -3.7561574, -0.2399578, -0.90938544, -0.3135812]","[0.58938074, 0.5208524, 0.83723193, 0.6105891, 1.2983446, 2.5975876, 4.5425014, 4.548632, 5.0477476, 7.657302, 0.3737975, 0.14729066]","[0.08863743, 1.0722023, 0.78423166, -0.2709686, -0.15210092, -0.044155348, -0.062024828, -0.92475814, -0.6571324, -0.51942974, -0.20056187, 0.9417557]",,,,,,,,,,,,
02/08/2024,225055,11,"[14.0, 28.0, 28.0, 44.0, 82.0, 138.0, 141.0, 145.0, 170.0, 176.0, 63.0]","[0.61080164, 1.2216033, 1.2216033, 1.9196624, 3.5775526, 6.020759, 6.1516457, 6.3261595, 7.416877, 7.6786494, 2.7486074]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.13361286, -0.2672257, 0.4581012, -1.8596729, 2.4595673, -3.9511232, -4.0370173, -3.7561574, -4.403771, -0.2399578, -2.4050314]","[0.5889288, 0.43576866, 0.9333476, 0.42969033, 2.5978222, 4.531033, 4.5610247, 5.059299, 1.0036079, 7.658047, 1.2344086]","[0.09159214, 1.1095092, 0.64134246, -0.20515007, 0.027024174, -0.32848656, -0.8615595, -0.5613117, 5.8829956, -0.5083242, -0.49689177]",,,,,,,,,,,,
02/08/2024,225056,9,"[14.0, 28.0, 28.0, 51.0, 82.0, 138.0, 141.0, 145.0, 176.0]","[0.61080164, 1.2216033, 1.2216033, 2.225063, 3.5775526, 6.020759, 6.151645, 6.3261595, 7.67865]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.13361286, -0.2672257, 0.4581012, 1.877397, 2.4595673, -3.9511232, -4.0370173, -3.7561574, -0.2399578]","[0.5893051, 0.48471722, 0.9137374, 1.1390554, 2.597724, 4.5020247, 4.5870757, 5.0715494, 7.65532]","[0.08913872, 1.0890152, 0.6689856, -0.3589418, -0.03522235, -0.60822487, -0.70990616, -0.43699375, -0.5478637]",,,,,,,,,,,,
02/08/2024,225057,10,"[14.0, 28.0, 28.0, 44.0, 51.0, 84.0, 138.0, 141.0, 145.0, 176.0]","[0.61080164, 1.2216033, 1.2216033, 1.9196624, 2.225063, 3.66481, 6.020759, 6.151645, 6.3261595, 7.6786494]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.13361286, -0.2672257, 0.49627632, -1.8596729, 1.9469302, 3.0921834, -3.9511232, -4.0370173, -3.7561574, -0.2399578]","[0.5899372, 0.781209, 0.7975274, 0.3652637, 1.0373167, 1.9621068, 4.4791703, 4.6186476, 5.0756764, 7.6430464]","[0.084854715, 0.900343, 0.78100866, -0.305455, -0.2904184, -0.13917972, -0.75841856, -0.46187234, -0.38611817, -0.69851094]",,,,,,,,,,,,
02/08/2024,225058,10,"[14.0, 16.0, 44.0, 48.0, 51.0, 82.0, 139.0, 141.0, 145.0, 176.0]","[0.61080164, 0.698059, 1.9196624, 2.094177, 2.225063, 3.5775526, 6.064388, 6.151645, 6.32616, 7.6786494]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.1145253, -0.04362869, -1.8596729, -1.6360757, 1.9469302, 2.4595673, -3.7902424, -4.229256, -3.7561574, -0.2399578]","[0.58609986, 0.59595704, 0.4189182, 1.1458809, 1.0469556, 2.5971806, 4.5629296, 4.436092, 5.0578113, 7.6347704]","[0.12825578, -0.3608575, -0.22633576, -0.6291188, -0.25348124, -0.06374559, -1.2611638, -0.52651566, -0.57456493, -0.7838098]",,,,,,,,,,,,
02/08/2024,225058,9,"[15.0, 44.0, 48.0, 51.0, 82.0, 138.0, 141.0, 145.0, 176.0]","[0.6544303, 1.9196624, 2.0941768, 2.225063, 3.5775528, 6.020759, 6.151645, 6.32616, 7.67865]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -1.8596729, -1.6360757, 1.9469302, 2.4595673, -3.9511232, -4.229256, -3.7561574, -0.2399578]","[0.6446412, 0.41793063, 1.1824644, 1.0407966, 2.5950732, 4.4914536, 4.427505, 5.0755844, 7.637173]","[-0.07762023, -0.22815415, -0.55732524, -0.27768886, -0.12250182, -0.68191564, -0.594415, -0.38732478, -0.7600437]",,,,,,,,,,,,
02/08/2024,225059,9,"[14.0, 20.0, 20.0, 48.0, 82.0, 138.0, 141.0, 145.0, 176.0]","[0.61080164, 0.87257373, 0.8725738, 2.0941768, 3.5775526, 6.020759, 6.151645, 6.32616, 7.6786494]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.1145253, -0.054535862, -0.76350206, -1.6360757, 2.4595673, -3.9511232, -4.229256, -3.95385, -0.2399578]","[0.59270686, 0.86911917, 0.42222187, 1.1969509, 2.5940883, 4.494582, 4.4082985, 4.92963, 7.639107]","[0.093065485, -0.05516076, 0.013353842, -0.525492, -0.14183405, -0.6609824, -0.72321177, -0.29346037, -0.7403509]",,,,,,,,,,,,
02/08/2024,225100,8,"[15.0, 19.0, 19.0, 82.0, 138.0, 141.0, 145.0, 176.0]","[0.6544303, 0.8289451, 0.8289451, 3.5775526, 6.0207586, 6.151645, 6.32616, 7.6786494]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.10225474, -0.025904534, -0.6994224, 2.4595673, -3.9511232, -4.229256, -3.7561574, -0.2399578]","[0.6436228, 0.82545066, 0.44491345, 2.593852, 4.5071173, 4.3986616, 5.077665, 7.6449523]","[-0.059772003, -0.07148555, 0.0032109907, -0.14608987, -0.5692593, -0.7796843, -0.35902202, -0.6773345]",,,,,,,,,,,,
02/08/2024,225101,11,"[14.0, 19.0, 19.0, 51.0, 82.0, 84.0, 84.0, 138.0, 141.0, 145.0, 176.0]","[0.61080164, 0.8289451, 0.8289451, 2.225063, 3.5775528, 3.66481, 3.66481, 6.020759, 6.151645, 6.32616, 7.6786494]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.1145253, -0.0777136, -0.6994224, 1.9469302, 2.4595673, 3.2067087, 1.7178797, -3.9511232, -4.229256, -3.7561574, -0.2399578]","[0.5927612, 0.81527805, 0.44260743, 0.971127, 2.5898137, 1.6220292, 1.5767113, 4.5107245, 4.371225, 5.0794687, 7.644981]","[0.092718445, -0.12818846, -0.04535349, -0.46613416, -0.2056112, -0.71893835, 2.8273137, -0.53993565, -0.92115307, -0.33253068, -0.6770097]",,,,,,,,,,,,
02/08/2024,225101,7,"[15.0, 51.0, 82.0, 138.0, 141.0, 145.0, 176.0]","[0.6544303, 2.225063, 3.5775526, 6.020759, 6.1516457, 6.32616, 7.6786494]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.12270568, 1.9469302, 2.4595673, -3.9511232, -4.229256, -3.7561574, -0.2399578]","[0.6423237, 1.0278906, 2.5916743, 4.517196, 4.355447, 5.0844917, 7.6378036]","[-0.02535156, -0.3221951, -0.18065289, -0.4828072, -0.9930843, -0.24397388, -0.7536811]",,,,,,,,,,,,
02/08/2024,225102,7,"[14.0, 48.0, 82.0, 138.0, 141.0, 145.0, 176.0]","[0.61080164, 2.094177, 3.5775526, 6.020759, 6.1516457, 6.32616, 7.6786494]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.13361286, -1.6360757, 2.4595673, -3.9511232, -4.229256, -3.7561574, -0.2399578]","[0.59125304, 1.1579739, 2.5934913, 4.5208817, 4.339285, 5.0887475, 7.637673]","[0.07514037, -0.60657233, -0.15235867, -0.44698098, -1.0614793, -0.12738581, -0.7550039]",,,,,,,,,,,,
02/08/2024,225103,9,"[14.0, 23.0, 44.0, 47.0, 82.0, 138.0, 141.0, 145.0, 176.0]","[0.61080164, 1.0034598, 1.9196624, 2.0505483, 3.5775526, 6.020759, 6.151645, 6.32616, 7.6786494]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.1145253, -0.25086495, -1.8596729, -1.6019908, 2.4595673, -3.9511232, -4.229256, -3.7561574, -0.2399578]","[0.5981561, 0.24398567, 0.40081066, 1.2032646, 2.5978932, 4.5271125, 4.3199344, 5.0900583, 7.6293683]","[0.04660388, -0.9404623, -0.2570431, -0.43649557, -0.019020896, -0.37870473, -1.1376727, -0.05372774, -0.83475584]",,,,,,,,,,,,
02/08/2024,225104,8,"[15.0, 23.0, 47.0, 82.0, 138.0, 141.0, 145.0, 176.0]","[0.6544303, 1.0034598, 2.0505483, 3.5775526, 6.020759, 6.151645, 6.3261595, 7.6786494]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.10225474, -0.6585205, -1.6019908, 2.4595673, -3.9511232, -4.229256, -3.7561574, -0.2399578]","[0.6460476, 0.45179105, 1.2068646, 2.5968044, 4.5357046, 4.329327, 5.090335, 7.634754]","[-0.021107975, 0.6075912, -0.4264411, 0.07757626, -0.25602162, -1.1013888, -0.008268358, -0.7839701]",,,,,,,,,,,,
02/08/2024,225105,9,"[14.0, 14.0, 47.0, 51.0, 82.0, 138.0, 141.0, 145.0, 176.0]","[0.61080164, 0.61080164, 2.0505483, 2.225063, 3.5775528, 6.020759, 6.1516457, 6.32616, 7.6786494]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.1145253, 0.13361286, -1.6019908, 1.9469302, 2.4595673, -3.9511232, -4.229256, -3.7561574, -0.2399578]","[0.5998851, 0.57196313, 1.1973002, 1.0015904, 2.5979593, 4.5380654, 4.3163376, 5.09033, 7.629211]","[0.010024143, -0.1675842, -0.45259959, -0.3964662, -0.0043530557, -0.21006678, -1.1512437, 0.010965153, -0.836194]",,,,,,,,,,,,
