Date,Time,numObj,rangeIdx,range,dopplerIdx,doppler,peakVal,x,y,z,rp,noiserp,zi,rangeDoppler,rangeArray,dopplerArray,interFrameProcessingTime,transmitOutputTime,interFrameProcessingMargin,interChirpProcessingMargin,activeFrameCPULoad,interFrameCPULoad
02/08/2024,224350,8,"[2.0, 2.0, 61.0, 90.0, 114.0, 120.0, 193.0, 125.0]","[0.08725738, 0.08725738, 2.6613498, 3.926582, 4.9736705, 5.2354426, 8.420336, 5.453586]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.079077, -0.029994724, 0.16633438, -2.5768194, -1.554272, 0.32721516, 0.52627105, -1.8746703]","[0.027183829, 0.018784864, 2.6458747, 2.9162424, 4.7090373, 5.202999, 8.370275, 5.1212254]","[-0.024934266, -0.07975773, -0.2333726, -0.5230476, -0.38288862, -0.4812404, -0.75073916, 0.016160307]",,,,,,,,,,,,
02/08/2024,224351,8,"[2.0, 2.0, 61.0, 90.0, 114.0, 120.0, 193.0, 125.0]","[0.08725738, 0.08725738, 2.6613498, 3.926582, 4.9736705, 5.235442, 8.420336, 5.453586]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12520644]",,"[-0.079077, -0.029994724, 0.16633438, -2.5768194, -1.554272, 0.32721516, 0.52627105, -2.0450947]","[0.027078046, 0.018472968, 2.646151, 2.915791, 4.7160745, 5.2101736, 8.350957, 5.0499105]","[-0.025049103, -0.07983054, -0.23021978, -0.5255584, -0.28333408, -0.39607906, -0.94160414, -0.23998019]",,,,,,,,,,,,
02/08/2024,224351,7,"[2.0, 2.0, 61.0, 90.0, 114.0, 120.0, 193.0]","[0.08725738, 0.08725738, 2.66135, 3.926582, 4.9736705, 5.235442, 8.420337]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.079077, -0.029994724, 0.16633438, -2.5768194, -1.554272, 0.32721516, 0.52627105]","[0.027290326, 0.018784864, 2.6461327, 2.9152706, 4.7197485, 5.2008343, 8.37994]","[-0.02481766, -0.07975773, -0.23043118, -0.5284381, -0.2135611, -0.5040944, -0.63380426]",,,,,,,,,,,,
02/08/2024,224352,8,"[2.0, 2.0, 61.0, 90.0, 114.0, 120.0, 125.0, 193.0]","[0.08725738, 0.08725738, 2.66135, 3.926582, 4.9736705, 5.2354426, 5.453586, 8.420337]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.079077, -0.029994724, 0.16633438, -2.5768194, -1.554272, 0.32721516, -2.0450947, 0.52627105]","[0.027103556, 0.0183899, 2.6459932, 2.9131424, 4.7179437, 5.1967416, 5.044919, 8.358182]","[-0.025021497, -0.07984972, -0.23202728, -0.5400457, -0.2502841, -0.5446729, -0.32860282, -0.87516135]",,,,,,,,,,,,
02/08/2024,224353,8,"[2.0, 2.0, 61.0, 90.0, 114.0, 120.0, 193.0, 125.0]","[0.08725738, 0.08725738, 2.66135, 3.926582, 4.9736705, 5.235442, 8.420337, 5.453586]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.12520644]",,"[-0.079077, -0.029994724, 0.16633438, -2.5768194, -1.554272, 0.32721516, 0.52627105, -2.0450947]","[0.02710588, 0.01830097, 2.6462064, 2.9161484, 4.719146, 5.2032757, 8.377539, 5.030322]","[-0.025018979, -0.07987015, -0.22958317, -0.52357095, -0.2264904, -0.47823745, -0.66479534, -0.5050226]",,,,,,,,,,,,
02/08/2024,224353,7,"[2.0, 2.0, 61.0, 90.0, 114.0, 193.0, 125.0]","[0.08725738, 0.08725738, 2.6613498, 3.926582, 4.9736705, 8.420337, 5.453586]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.12520644]",,"[-0.079077, -0.029994724, 0.16633438, -2.5768194, -1.7096993, 0.52627105, -2.0450947]","[0.027115172, 0.018545626, 2.6461377, 2.9174147, 4.656248, 8.363323, 5.049244]","[-0.025008911, -0.0798137, -0.23037261, -0.5164691, -0.3656267, -0.8245843, -0.25362527]",,,,,,,,,,,,
02/08/2024,224354,7,"[2.0, 2.0, 61.0, 90.0, 114.0, 120.0, 193.0]","[0.08725738, 0.08725738, 2.66135, 3.926582, 4.9736705, 5.235442, 8.420336]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.079077, -0.029994724, 0.16633438, -2.5768194, -1.7096993, 0.32721516, 0.52627105]","[0.027213788, 0.018541131, 2.6461308, 2.912915, 4.6511254, 5.210392, 8.364072]","[-0.024901563, -0.07981474, -0.23045185, -0.5412711, -0.42586237, -0.39319757, -0.816947]",,,,,,,,,,,,
02/08/2024,224355,7,"[2.0, 2.0, 61.0, 90.0, 114.0, 120.0, 193.0]","[0.08725738, 0.08725738, 2.66135, 3.926582, 4.9736705, 5.2354426, 8.420337]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.079077, -0.029994724, 0.16633438, -2.5768194, -1.554272, 0.32721516, 0.52627105]","[0.027063102, 0.018545626, 2.646172, 2.916966, 4.714125, 5.2093363, 8.351742]","[-0.025065247, -0.0798137, -0.22998014, -0.5189977, -0.31410354, -0.40694794, -0.9346186]",,,,,,,,,,,,
02/08/2024,224355,7,"[2.0, 2.0, 61.0, 90.0, 114.0, 125.0, 193.0]","[0.08725738, 0.08725738, 2.6613498, 3.926582, 4.9736705, 5.453586, 8.420336]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.079077, -0.029994724, 0.16633438, -2.5768194, -1.554272, -2.0450947, 0.52627105]","[0.027156798, 0.018541131, 2.6462438, 2.9106133, 4.715534, 5.02445, 8.380015]","[-0.024963703, -0.07981474, -0.22915006, -0.5535143, -0.29219007, -0.56044173, -0.63280576]",,,,,,,,,,,,
02/08/2024,224356,7,"[2.0, 2.0, 61.0, 90.0, 114.0, 129.0, 193.0]","[0.08725738, 0.08725738, 2.66135, 3.926582, 4.9736705, 5.628101, 8.420337]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.079077, -0.029994724, 0.16633438, -2.5768194, -1.554272, -2.1105378, 0.52627105]","[0.027168417, 0.018443262, 2.6461313, 2.9176967, 4.715659, 5.1574416, 8.362139]","[-0.024951056, -0.07983741, -0.2304483, -0.5148739, -0.2901611, -0.7886353, -0.83650625]",,,,,,,,,,,,
02/08/2024,224357,7,"[2.0, 2.0, 61.0, 90.0, 114.0, 125.0, 193.0]","[0.08725738, 0.08725738, 2.66135, 3.926582, 4.9736705, 5.453586, 8.420336]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.079077, -0.029994724, 0.16633438, -2.5768194, -1.7096993, -2.0450947, 0.52627105]","[0.027168417, 0.018847613, 2.646101, 2.9165745, 4.6642256, 5.055126, 8.375786]","[-0.024951056, -0.07974292, -0.23079532, -0.52119213, -0.24357483, 0.06993136, -0.68652064]",,,,,,,,,,,,
02/08/2024,224358,8,"[2.0, 2.0, 61.0, 90.0, 114.0, 120.0, 125.0, 193.0]","[0.08725738, 0.08725738, 2.66135, 3.926582, 4.9736705, 5.235442, 5.453586, 8.420337]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.079077, -0.029994724, 0.16633438, -2.5768194, -1.7096993, 0.32721516, -2.0450947, 0.52627105]","[0.027177662, 0.018526206, 2.6464152, 2.9196384, 4.6609964, 5.2035785, 5.04906, 8.381449]","[-0.024940986, -0.079818204, -0.22716342, -0.50374657, -0.29906496, -0.47493038, 0.25726265, -0.61353594]",,,,,,,,,,,,
