DateTime,numObj,rangeIdx,range,dopplerIdx,doppler,peakVal,x,y,z,rp,noiserp,zi,rangeDoppler,rangeArray,dopplerArray,interFrameProcessingTime,transmitOutputTime,interFrameProcessingMargin,interChirpProcessingMargin,activeFrameCPULoad,interFrameCPULoad
2024-08-05 01:22:51.076130,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:22:51.865299,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:22:52.639889,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:22:53.394893,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:22:54.187487,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:22:54.977405,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:22:55.744108,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:22:56.509928,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:22:57.311587,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:22:58.091930,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:22:59.040512,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:22:59.795092,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:00.595415,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:01.383013,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:02.147338,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:02.915712,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:03.705659,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:04.472542,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:05.222364,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:06.007782,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:06.795914,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:07.760297,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
